response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,2 - 200,Peri,2X,8,5,CV,med_neg,DV,-0.196220017199919,0.00754599282974122,Inf,-26.0032074807376,4.55531402387988e-149
QTL AF,2 - 200,WT,2X,8,5,CV,med_neg,DV,-0.18579891347542,0.00754599282974145,Inf,-24.6221958683979,7.30862662602121e-134
QTL AF,2 - 200,Chr,20X,2,1,GW,med_neg,DV,-0.01501490334988,0.00754599282974126,Inf,-1.98978500094796,0.0466146243910985
QTL AF,2 - 200,Chr,20X,8,1,GW,med_neg,DV,0.0312621614975347,0.00754599282974111,Inf,4.14288248119197,3.42967713575592e-05
QTL AF,2 - 200,Peri,20X,8,1,GW,med_neg,DV,0.0321822112407377,0.00754599282974134,Inf,4.26480808647162,2.00074097985644e-05
QTL AF,2 - 200,WT,20X,8,1,GW,med_neg,DV,0.0339629177830936,0.00754599282974146,Inf,4.50078850449388,6.77018441557863e-06
QTL AF,2 - 200,Chr,2X,8,1,GW,med_neg,DV,0.0344596557698272,0.00754599282974134,Inf,4.56661655362432,4.95659490959026e-06
QTL AF,2 - 200,Peri,2X,8,1,GW,med_neg,DV,0.0343290035225153,0.00754599282974141,Inf,4.54930243071695,5.38240410588067e-06
QTL AF,2 - 200,WT,2X,8,1,GW,med_neg,DV,0.0349864085347513,0.00754599282974148,Inf,4.63642218116842,3.5449156582937e-06
QTL AF,2 - 200,Chr,20X,2,2,GW,med_neg,DV,-0.115827832023038,0.00754599282974168,Inf,-15.3495815111984,3.5647855319533e-53
QTL AF,2 - 200,Peri,20X,2,2,GW,med_neg,DV,-0.123029690142139,0.00754599282974161,Inf,-16.3039765499421,9.24749135883232e-60
QTL AF,2 - 200,WT,20X,2,2,GW,med_neg,DV,-0.125131562763664,0.00754599282974153,Inf,-16.5825181108674,9.32387024538508e-62
QTL AF,2 - 200,Chr,2X,2,2,GW,med_neg,DV,-0.119285967700935,0.00754599282974153,Inf,-15.8078559564469,2.74656031874786e-56
QTL AF,2 - 200,Peri,2X,2,2,GW,med_neg,DV,-0.124660838232081,0.00754599282974157,Inf,-16.5201373821541,2.62798791334151e-61
QTL AF,2 - 200,WT,2X,2,2,GW,med_neg,DV,-0.123828860145834,0.00754599282974178,Inf,-16.4098830915628,1.62518104130978e-60
QTL AF,2 - 200,Chr,20X,8,2,GW,med_neg,DV,-0.106579728010006,0.00754599282974158,Inf,-14.1240166025517,2.70144595418964e-45
QTL AF,2 - 200,Peri,20X,8,2,GW,med_neg,DV,-0.107914851970917,0.00754599282974159,Inf,-14.300948119853,2.15848661396906e-46
QTL AF,2 - 200,WT,20X,8,2,GW,med_neg,DV,-0.109366526102553,0.00754599282974155,Inf,-14.4933249434719,1.33519935702305e-47
QTL AF,2 - 200,Chr,2X,8,2,GW,med_neg,DV,-0.104718273500455,0.0075459928297415,Inf,-13.8773354100897,8.69153741553747e-44
QTL AF,2 - 200,Peri,2X,8,2,GW,med_neg,DV,-0.10514340152678,0.00754599282974163,Inf,-13.9336736595309,3.95478962524991e-44
QTL AF,2 - 200,WT,2X,8,2,GW,med_neg,DV,-0.107399383874159,0.00754599282974109,Inf,-14.2326379440576,5.7472219863789e-46
QTL AF,2 - 200,Chr,20X,2,3,GW,med_neg,DV,-0.144556245668275,0.0075459928297414,Inf,-19.1566900379932,8.51169438984163e-82
QTL AF,2 - 200,Peri,20X,2,3,GW,med_neg,DV,-0.144098445620895,0.00754599282974134,Inf,-19.0960220705424,2.72472616089285e-81
QTL AF,2 - 200,WT,20X,2,3,GW,med_neg,DV,-0.168634723975906,0.0075459928297413,Inf,-22.3475860341743,1.27450436917965e-110
QTL AF,2 - 200,Chr,2X,2,3,GW,med_neg,DV,-0.155422778597513,0.00754599282974127,Inf,-20.5967302254702,2.93610407097816e-94
QTL AF,2 - 200,Peri,2X,2,3,GW,med_neg,DV,-0.161130345537008,0.0075459928297412,Inf,-21.3531008009895,3.64905366212849e-101
QTL AF,2 - 200,WT,2X,2,3,GW,med_neg,DV,-0.148645751889374,0.0075459928297413,Inf,-19.6986341285021,2.21515725753777e-86
QTL AF,2 - 200,Chr,20X,8,3,GW,med_neg,DV,-0.151612215620775,0.00754599282974138,Inf,-20.0917518796491,8.71328421100991e-90
QTL AF,2 - 200,Peri,20X,8,3,GW,med_neg,DV,-0.144446494475231,0.00754599282974116,Inf,-19.1421457367308,1.12538620250248e-81
QTL AF,2 - 200,WT,20X,8,3,GW,med_neg,DV,-0.150879262909275,0.00754599282974099,Inf,-19.9946204977316,6.13437589371835e-89
QTL AF,2 - 200,Chr,2X,8,3,GW,med_neg,DV,-0.144373536814723,0.00754599282974148,Inf,-19.1324773389255,1.35480278639614e-81
QTL AF,2 - 200,Peri,2X,8,3,GW,med_neg,DV,-0.154416505019575,0.0075459928297414,Inf,-20.4633781801337,4.5662312697485e-93
QTL AF,2 - 200,WT,2X,8,3,GW,med_neg,DV,-0.159644300110381,0.00754599282974119,Inf,-21.1561690704464,2.42113046223232e-99
QTL AF,2 - 200,Chr,20X,2,4,GW,med_neg,DV,-0.146104662931461,0.0075459928297416,Inf,-19.3618873258941,1.61845898158553e-83
QTL AF,2 - 200,Peri,20X,2,4,GW,med_neg,DV,-0.139509554950775,0.00754599282974144,Inf,-18.4878992199567,2.58427741480464e-76
QTL AF,2 - 200,WT,20X,2,4,GW,med_neg,DV,-0.150828707151027,0.00754599282974149,Inf,-19.9879208149465,7.01588588479464e-89
QTL AF,2 - 200,Chr,2X,2,4,GW,med_neg,DV,-0.155237761119679,0.0075459928297415,Inf,-20.5722115859732,4.86940787901274e-94
QTL AF,2 - 200,Peri,2X,2,4,GW,med_neg,DV,-0.146360253132351,0.00754599282974143,Inf,-19.3957583096943,8.3807809420987e-84
QTL AF,2 - 200,WT,2X,2,4,GW,med_neg,DV,-0.155368591341624,0.00754599282974146,Inf,-20.5895492941977,3.40521662581104e-94
QTL AF,2 - 200,Chr,20X,8,4,GW,med_neg,DV,-0.093348821764777,0.00754599282974152,Inf,-12.3706480871351,3.76769043630367e-35
QTL AF,2 - 200,Peri,20X,8,4,GW,med_neg,DV,-0.0909239784414098,0.00754599282974139,Inf,-12.049306233508,1.95589191004933e-33
QTL AF,2 - 200,WT,20X,8,4,GW,med_neg,DV,-0.0915345917091731,0.00754599282974154,Inf,-12.1302251107901,7.30483563200918e-34
QTL AF,2 - 200,Chr,2X,8,4,GW,med_neg,DV,-0.0895858847002323,0.00754599282974146,Inf,-11.871981158946,1.65501295775547e-32
QTL AF,2 - 200,Peri,2X,8,4,GW,med_neg,DV,-0.0846978030926244,0.00754599282974191,Inf,-11.2242093258815,3.10148162613498e-29
QTL AF,2 - 200,WT,2X,8,4,GW,med_neg,DV,-0.0959033466997603,0.00754599282974148,Inf,-12.7091754343803,5.25859944060054e-37
QTL AF,2 - 200,Chr,20X,2,5,GW,med_neg,DV,-0.158386341480585,0.00754599282974145,Inf,-20.9894635542626,8.18644652822284e-98
QTL AF,2 - 200,Peri,20X,2,5,GW,med_neg,DV,-0.160765059854057,0.00754599282974159,Inf,-21.3046928987822,1.02698738401213e-100
QTL AF,2 - 200,WT,20X,2,5,GW,med_neg,DV,-0.15969075978379,0.00754599282974146,Inf,-21.1623259373361,2.12478410983638e-99
QTL AF,2 - 200,Chr,2X,2,5,GW,med_neg,DV,-0.173453427809072,0.00754599282974141,Inf,-22.9861638783211,6.41105202428076e-117
QTL AF,2 - 200,Peri,2X,2,5,GW,med_neg,DV,-0.159522056436457,0.00754599282974153,Inf,-21.1399692572887,3.41300100394042e-99
QTL AF,2 - 200,WT,2X,2,5,GW,med_neg,DV,-0.158795406087459,0.00754599282974139,Inf,-21.0436730686505,2.613300912419e-98
QTL AF,2 - 200,Chr,20X,8,5,GW,med_neg,DV,-0.167506144401571,0.00754599282974136,Inf,-22.1980259166655,3.58867804001456e-109
QTL AF,2 - 200,Peri,20X,8,5,GW,med_neg,DV,-0.17148927684416,0.00754599282974154,Inf,-22.7258732831361,2.486360479175e-114
QTL AF,2 - 200,WT,20X,8,5,GW,med_neg,DV,-0.177883064014999,0.00754599282974125,Inf,-23.5731822211522,7.26315150949212e-123
QTL AF,2 - 200,Chr,2X,8,5,GW,med_neg,DV,-0.172897067497395,0.00754599282974126,Inf,-22.9124346389451,3.4926937386207e-116
QTL AF,2 - 200,Peri,2X,8,5,GW,med_neg,DV,-0.177757561380865,0.00754599282974163,Inf,-23.5565505284148,1.07557522867021e-122
QTL AF,2 - 200,WT,2X,8,5,GW,med_neg,DV,-0.170014887316282,0.00754599282974097,Inf,-22.5304862000669,2.08653577106053e-112
QTL AF,2 - 200,WT,20X,2,1,CV,small_neg,DV,0.0193191688813988,0.00754599282974005,Inf,2.56018913843366,0.0104615210015918
QTL AF,2 - 200,Peri,2X,8,1,CV,small_neg,DV,-0.0152335500471094,0.00754599282974152,Inf,-2.01876020701589,0.0435121488658025
QTL AF,2 - 200,WT,2X,8,1,CV,small_neg,DV,-0.0156511874709826,0.00754599282974148,Inf,-2.07410579682712,0.0380694863383111
QTL AF,2 - 200,Chr,20X,2,2,CV,small_neg,DV,-0.0547045439333172,0.00754599282974194,Inf,-7.24948262840955,4.18366612788495e-13
QTL AF,2 - 200,Peri,20X,2,2,CV,small_neg,DV,-0.0637460488358604,0.0075459928297414,Inf,-8.44766888521479,2.97176793859007e-17
QTL AF,2 - 200,WT,20X,2,2,CV,small_neg,DV,-0.0836935999641304,0.00754599282974147,Inf,-11.0911316578865,1.38524139955758e-28
QTL AF,2 - 200,Chr,2X,2,2,CV,small_neg,DV,-0.0604017969512072,0.00754599282974141,Inf,-8.0044863961628,1.19966316440197e-15
QTL AF,2 - 200,Peri,2X,2,2,CV,small_neg,DV,-0.0866261438280702,0.00754599282974136,Inf,-11.4797543255868,1.66753662437642e-30
QTL AF,2 - 200,WT,2X,2,2,CV,small_neg,DV,-0.0662445737478476,0.0075459928297413,Inf,-8.77877507208268,1.65264664779199e-18
QTL AF,2 - 200,Chr,20X,8,2,CV,small_neg,DV,-0.18781859075675,0.00754599282974161,Inf,-24.8898448480479,9.58414809822468e-137
QTL AF,2 - 200,Peri,20X,8,2,CV,small_neg,DV,-0.179856928018293,0.00754599282974148,Inf,-23.8347599946573,1.45725665443635e-125
QTL AF,2 - 200,WT,20X,8,2,CV,small_neg,DV,-0.18025273574676,0.00754599282974147,Inf,-23.8872126986815,4.15942521328446e-126
QTL AF,2 - 200,Chr,2X,8,2,CV,small_neg,DV,-0.185063689562738,0.00754599282974147,Inf,-24.5247635053847,8.04197259284271e-133
QTL AF,2 - 200,Peri,2X,8,2,CV,small_neg,DV,-0.184420659884713,0.00754599282974167,Inf,-24.4395487838048,6.49997674206201e-132
QTL AF,2 - 200,WT,2X,8,2,CV,small_neg,DV,-0.187588868666727,0.0075459928297415,Inf,-24.8594019235442,2.04623519240064e-136
QTL AF,2 - 200,Chr,20X,2,3,CV,small_neg,DV,-0.0917978515657038,0.00754599282974143,Inf,-12.1651124824683,4.76788129781018e-34
QTL AF,2 - 200,Peri,20X,2,3,CV,small_neg,DV,-0.0940260378695864,0.00754599282974143,Inf,-12.4603932167808,1.22763809819214e-35
QTL AF,2 - 200,WT,20X,2,3,CV,small_neg,DV,-0.0856839622858456,0.00754599282974161,Inf,-11.3548957995471,7.01234475598943e-30
QTL AF,2 - 200,Chr,2X,2,3,CV,small_neg,DV,-0.090000314191388,0.00754599282974153,Inf,-11.926901631375,8.57043594109444e-33
QTL AF,2 - 200,Peri,2X,2,3,CV,small_neg,DV,-0.109609202544659,0.00754599282974146,Inf,-14.5254845873495,8.35493613813368e-48
QTL AF,2 - 200,WT,2X,2,3,CV,small_neg,DV,-0.11596682051216,0.00754599282974147,Inf,-15.3680003584277,2.68323562560099e-53
QTL AF,2 - 200,Chr,20X,8,3,CV,small_neg,DV,-0.234139492849532,0.00754599282974152,Inf,-31.0283216711661,2.23748846130049e-211
QTL AF,2 - 200,Peri,20X,8,3,CV,small_neg,DV,-0.215782719101215,0.00754599282974141,Inf,-28.5956697773074,7.60560801916709e-180
QTL AF,2 - 200,WT,20X,8,3,CV,small_neg,DV,-0.222242554484016,0.0075459928297414,Inf,-29.4517314684,1.19629682993888e-190
QTL AF,2 - 200,Chr,2X,8,3,CV,small_neg,DV,-0.230112526429936,0.00754599282974151,Inf,-30.494665396842,3.06679959898906e-204
QTL AF,2 - 200,Peri,2X,8,3,CV,small_neg,DV,-0.235998515400391,0.00754599282974157,Inf,-31.2746805788409,1.03124547055352e-214
QTL AF,2 - 200,WT,2X,8,3,CV,small_neg,DV,-0.228762506231801,0.00754599282974154,Inf,-30.3157598202537,7.10641464668065e-202
QTL AF,2 - 200,Chr,20X,2,4,CV,small_neg,DV,-0.103685549055804,0.00754599282974232,Inf,-13.7404780782629,5.80909291841849e-43
QTL AF,2 - 200,Peri,20X,2,4,CV,small_neg,DV,-0.112991855602244,0.00754599282974153,Inf,-14.9737560254367,1.08988055076998e-50
QTL AF,2 - 200,WT,20X,2,4,CV,small_neg,DV,-0.116526749933536,0.00754599282974136,Inf,-15.4422025786009,8.51422909997508e-54
QTL AF,2 - 200,Chr,2X,2,4,CV,small_neg,DV,-0.109788002052572,0.00754599282974151,Inf,-14.5491792173267,5.91079874749389e-48
QTL AF,2 - 200,Peri,2X,2,4,CV,small_neg,DV,-0.113784445833046,0.00754599282974143,Inf,-15.078790611168,2.23322181576491e-51
QTL AF,2 - 200,WT,2X,2,4,CV,small_neg,DV,-0.0993710974236736,0.00754599282974126,Inf,-13.1687240719364,1.32823389083115e-39
QTL AF,2 - 200,Chr,20X,8,4,CV,small_neg,DV,-0.250738063047786,0.00754599282974161,Inf,-33.2279752585415,4.24752065191971e-242
QTL AF,2 - 200,Peri,20X,8,4,CV,small_neg,DV,-0.237656983858673,0.00754599282974146,Inf,-31.4944619244776,1.03436790037468e-217
QTL AF,2 - 200,WT,20X,8,4,CV,small_neg,DV,-0.242055379903257,0.00754599282974144,Inf,-32.0773403003023,9.12885168655171e-226
QTL AF,2 - 200,Chr,2X,8,4,CV,small_neg,DV,-0.240394577720714,0.00754599282974148,Inf,-31.8572496879711,1.04464023862641e-222
QTL AF,2 - 200,Peri,2X,8,4,CV,small_neg,DV,-0.248562485610111,0.00754599282974136,Inf,-32.9396662862494,5.94800657966356e-238
QTL AF,2 - 200,WT,2X,8,4,CV,small_neg,DV,-0.239602351636833,0.00754599282974143,Inf,-31.7522633592328,2.9548460733057e-221
QTL AF,2 - 200,Chr,20X,2,5,CV,small_neg,DV,-0.114218172477369,0.00754599282974221,Inf,-15.1362683551968,9.33631593085286e-52
QTL AF,2 - 200,Peri,20X,2,5,CV,small_neg,DV,-0.0994605617248023,0.00754599282974145,Inf,-13.1805799407591,1.13514840394877e-39
QTL AF,2 - 200,WT,20X,2,5,CV,small_neg,DV,-0.0981427874279301,0.00754599282974149,Inf,-13.0059476125015,1.13187092217755e-38
QTL AF,2 - 200,Chr,2X,2,5,CV,small_neg,DV,-0.101493757537972,0.00754599282974148,Inf,-13.4500204052605,3.07787354295367e-41
QTL AF,2 - 200,Peri,2X,2,5,CV,small_neg,DV,-0.094029630047943,0.00754599282974137,Inf,-12.4608692546513,1.22033159284749e-35
QTL AF,2 - 200,WT,2X,2,5,CV,small_neg,DV,-0.0874300522424419,0.00754599282974133,Inf,-11.5862888045494,4.83637104200206e-31
QTL AF,2 - 200,Chr,20X,8,5,CV,small_neg,DV,-0.254839286257886,0.00754599282974155,Inf,-33.7714720922435,5.17493587025092e-250
QTL AF,2 - 200,Peri,20X,8,5,CV,small_neg,DV,-0.243307605014911,0.00754599282974144,Inf,-32.2432860068392,4.36926226092696e-228
QTL AF,2 - 200,WT,20X,8,5,CV,small_neg,DV,-0.216928263676993,0.00754599282974147,Inf,-28.7474781081159,9.73950539193038e-182
QTL AF,2 - 200,Chr,2X,8,5,CV,small_neg,DV,-0.246197179879716,0.00754599282974141,Inf,-32.6262143941307,1.74289782171204e-233
QTL AF,2 - 200,Peri,2X,8,5,CV,small_neg,DV,-0.246737126598628,0.00754599282974133,Inf,-32.6977684932529,1.68009141298899e-234
QTL AF,2 - 200,WT,2X,8,5,CV,small_neg,DV,-0.250498218684818,0.00754599282974132,Inf,-33.1961909236806,1.22180539633885e-241
QTL AF,2 - 200,Chr,20X,2,1,GW,small_neg,DV,-0.0334899888828896,0.00754599282974121,Inf,-4.43811565138184,9.07498572915017e-06
QTL AF,2 - 200,Peri,20X,2,1,GW,small_neg,DV,-0.0312955316610321,0.00754599282974143,Inf,-4.14730471750322,3.36412194825866e-05
QTL AF,2 - 200,WT,20X,2,1,GW,small_neg,DV,-0.0344200120334215,0.00754599282974128,Inf,-4.56136293924912,5.08226461750842e-06
QTL AF,2 - 200,Chr,2X,2,1,GW,small_neg,DV,-0.0455007258885594,0.00754599282974139,Inf,-6.02978652580018,1.64176397581893e-09
QTL AF,2 - 200,Peri,2X,2,1,GW,small_neg,DV,-0.0355459420963296,0.0075459928297414,Inf,-4.71057194173716,2.47022581430856e-06
QTL AF,2 - 200,WT,2X,2,1,GW,small_neg,DV,-0.0394463739329264,0.0075459928297414,Inf,-5.22745976877349,1.71854776840371e-07
QTL AF,2 - 200,Chr,20X,8,1,GW,small_neg,DV,-0.0198460208035054,0.00754599282974161,Inf,-2.63000790635325,0.00853828824252094
QTL AF,2 - 200,Peri,20X,8,1,GW,small_neg,DV,-0.0189808950920619,0.00754599282974136,Inf,-2.51536087037502,0.0118910600119708
QTL AF,2 - 200,WT,20X,8,1,GW,small_neg,DV,-0.0206437594694335,0.00754599282974143,Inf,-2.73572476613934,0.00622430624058382
QTL AF,2 - 200,Chr,2X,8,1,GW,small_neg,DV,-0.0192578352665935,0.00754599282974146,Inf,-2.55206116691385,0.0107087716635203
QTL AF,2 - 200,Peri,2X,8,1,GW,small_neg,DV,-0.02025773036033,0.00754599282974141,Inf,-2.6845679312717,0.00726236231956988
QTL AF,2 - 200,WT,2X,8,1,GW,small_neg,DV,-0.0206801360745919,0.00754599282974145,Inf,-2.74054541810377,0.00613373040088533
QTL AF,2 - 200,Chr,20X,2,2,GW,small_neg,DV,-0.0463212956166595,0.00754599282974143,Inf,-6.13852897316451,8.32891235896075e-10
QTL AF,2 - 200,Peri,20X,2,2,GW,small_neg,DV,-0.0450333764677166,0.00754599282974147,Inf,-5.96785306901219,2.4039569372814e-09
QTL AF,2 - 200,WT,20X,2,2,GW,small_neg,DV,-0.0526912862523062,0.00754599282974135,Inf,-6.98268437847327,2.89592524956559e-12
QTL AF,2 - 200,Chr,2X,2,2,GW,small_neg,DV,-0.0547475578542977,0.0075459928297415,Inf,-7.25518286189164,4.01119553912003e-13
QTL AF,2 - 200,Peri,2X,2,2,GW,small_neg,DV,-0.062947686191902,0.00754599282974161,Inf,-8.34186933544402,7.31252300051416e-17
QTL AF,2 - 200,WT,2X,2,2,GW,small_neg,DV,-0.0390644342259484,0.00754599282974157,Inf,-5.17684486420142,2.25669712408334e-07
QTL AF,2 - 200,Chr,20X,8,2,GW,small_neg,DV,-0.141414200639338,0.00754599282974147,Inf,-18.7403041362527,2.32296046985097e-78
QTL AF,2 - 200,Peri,20X,8,2,GW,small_neg,DV,-0.130690316500456,0.00754599282974153,Inf,-17.3191678615645,3.37198571275653e-67
QTL AF,2 - 200,WT,20X,8,2,GW,small_neg,DV,-0.148944143397356,0.00754599282974147,Inf,-19.7381771700489,1.01369539531632e-86
QTL AF,2 - 200,Chr,2X,8,2,GW,small_neg,DV,-0.149432470739557,0.00754599282974177,Inf,-19.8028906349584,2.81091796839484e-87
QTL AF,2 - 200,Peri,2X,8,2,GW,small_neg,DV,-0.134977115161555,0.00754599282974188,Inf,-17.8872572777375,1.48226869737982e-71
QTL AF,2 - 200,WT,2X,8,2,GW,small_neg,DV,-0.139647360858351,0.00754599282974126,Inf,-18.5061613506912,1.84166332001519e-76
QTL AF,2 - 200,Chr,20X,2,3,GW,small_neg,DV,-0.0475182089127004,0.00754599282974127,Inf,-6.29714472102536,3.031782023906e-10
QTL AF,2 - 200,Peri,20X,2,3,GW,small_neg,DV,-0.0369683372971928,0.00754599282974137,Inf,-4.89906870193247,9.62919732379824e-07
QTL AF,2 - 200,WT,20X,2,3,GW,small_neg,DV,-0.0466546553586481,0.00754599282974143,Inf,-6.18270602839238,6.30119912035623e-10
QTL AF,2 - 200,Chr,2X,2,3,GW,small_neg,DV,-0.0518176962248851,0.00754599282974139,Inf,-6.8669156456992,6.56048354712604e-12
QTL AF,2 - 200,Peri,2X,2,3,GW,small_neg,DV,-0.0389978728252353,0.00754599282974136,Inf,-5.16802410300885,2.36581805385507e-07
QTL AF,2 - 200,WT,2X,2,3,GW,small_neg,DV,-0.0649075350132651,0.00754599282974153,Inf,-8.60158980769776,7.86193458194561e-18
QTL AF,2 - 200,Chr,20X,8,3,GW,small_neg,DV,-0.16018771693991,0.00754599282974133,Inf,-21.22818303094,5.24515059326335e-100
QTL AF,2 - 200,Peri,20X,8,3,GW,small_neg,DV,-0.176556246802374,0.00754599282974126,Inf,-23.3973515196711,4.54730418045647e-121
QTL AF,2 - 200,WT,20X,8,3,GW,small_neg,DV,-0.19252996717992,0.00754599282974143,Inf,-25.5141995922778,1.37152201185723e-143
QTL AF,2 - 200,Chr,2X,8,3,GW,small_neg,DV,-0.177362328899691,0.00754599282974145,Inf,-23.504174056546,3.69696020519907e-122
QTL AF,2 - 200,Peri,2X,8,3,GW,small_neg,DV,-0.171345126306458,0.00754599282974095,Inf,-22.70677035779,3.84051277177219e-114
QTL AF,2 - 200,WT,2X,8,3,GW,small_neg,DV,-0.172689416635399,0.00754599282974192,Inf,-22.8849166082901,6.56660483415008e-116
QTL AF,2 - 200,Chr,20X,2,4,GW,small_neg,DV,-0.0420583450819456,0.00754599282974159,Inf,-5.57359992659652,2.49528414706437e-08
QTL AF,2 - 200,Peri,20X,2,4,GW,small_neg,DV,-0.0542483225212764,0.00754599282974145,Inf,-7.18902386276654,6.52561695198375e-13
QTL AF,2 - 200,WT,20X,2,4,GW,small_neg,DV,-0.0676885276599268,0.00754599282974139,Inf,-8.97012880705939,2.96167885710785e-19
QTL AF,2 - 200,Chr,2X,2,4,GW,small_neg,DV,-0.0622785909918136,0.00754599282974145,Inf,-8.25320039350574,1.54208154061508e-16
QTL AF,2 - 200,Peri,2X,2,4,GW,small_neg,DV,-0.0695844782873735,0.00754599282974149,Inf,-9.2213814480602,2.9329681671852e-20
QTL AF,2 - 200,WT,2X,2,4,GW,small_neg,DV,-0.0698418362633817,0.00754599282974153,Inf,-9.25548669859709,2.13256608707716e-20
QTL AF,2 - 200,Chr,20X,8,4,GW,small_neg,DV,-0.181141527507041,0.00754599282974149,Inf,-24.0049959752276,2.46603025779757e-127
QTL AF,2 - 200,Peri,20X,8,4,GW,small_neg,DV,-0.183785266680847,0.0075459928297415,Inf,-24.3553460528723,5.08850972079597e-131
QTL AF,2 - 200,WT,20X,8,4,GW,small_neg,DV,-0.181153762136819,0.00754599282974147,Inf,-24.0066173165216,2.37173264502183e-127
QTL AF,2 - 200,Chr,2X,8,4,GW,small_neg,DV,-0.205747419137675,0.00754599282974165,Inf,-27.265785136549,1.08013495238812e-163
QTL AF,2 - 200,Peri,2X,8,4,GW,small_neg,DV,-0.193528426975665,0.00754599282974137,Inf,-25.6465161499892,4.62385819085582e-145
QTL AF,2 - 200,WT,2X,8,4,GW,small_neg,DV,-0.198722485558145,0.00754599282974174,Inf,-26.3348362557279,7.65683093011444e-153
QTL AF,2 - 200,Chr,20X,2,5,GW,small_neg,DV,-0.0355293531044336,0.00754599282974148,Inf,-4.70837355747273,2.49701181384917e-06
QTL AF,2 - 200,Peri,20X,2,5,GW,small_neg,DV,-0.0286803233956624,0.00754599282974138,Inf,-3.80073557486343,0.000144267189952434
QTL AF,2 - 200,WT,20X,2,5,GW,small_neg,DV,-0.0398815758433465,0.00754599282974137,Inf,-5.2851330160505,1.25613450590479e-07
QTL AF,2 - 200,Chr,2X,2,5,GW,small_neg,DV,-0.0393789582581895,0.00754599282974141,Inf,-5.21852579861767,1.80352860393604e-07
QTL AF,2 - 200,Peri,2X,2,5,GW,small_neg,DV,-0.0601644989469047,0.00754599282974154,Inf,-7.97303950644826,1.54818656974811e-15
QTL AF,2 - 200,WT,2X,2,5,GW,small_neg,DV,-0.0406599094342576,0.00754599282974141,Inf,-5.38827830235972,7.11358404024103e-08
QTL AF,2 - 200,Chr,20X,8,5,GW,small_neg,DV,-0.161698936561688,0.00754599282974141,Inf,-21.4284508626057,7.25542422367515e-102
QTL AF,2 - 200,Peri,20X,8,5,GW,small_neg,DV,-0.139167644383286,0.00754599282974143,Inf,-18.4425890036334,5.98077267405389e-76
QTL AF,2 - 200,WT,20X,8,5,GW,small_neg,DV,-0.175395417413097,0.00754599282974142,Inf,-23.243517635188,1.65435289820011e-119
QTL AF,2 - 200,Chr,2X,8,5,GW,small_neg,DV,-0.175652846427571,0.00754599282974136,Inf,-23.27763229979,7.47083710563939e-120
QTL AF,2 - 200,Peri,2X,8,5,GW,small_neg,DV,-0.171713919153822,0.00754599282974136,Inf,-22.755643031761,1.26178735884532e-114
QTL AF,2 - 200,WT,2X,8,5,GW,small_neg,DV,-0.179046536447147,0.00754599282974138,Inf,-23.7273663634376,1.88213243426001e-124
QTL AF,2 - 200,Chr,20X,2,1,CV,large_neg,R,0.0297156924950767,0.00754599282971296,Inf,3.9379433781157,8.21829805124517e-05
QTL AF,2 - 200,Peri,20X,2,1,CV,large_neg,R,0.032722398524197,0.00754599282974052,Inf,4.3363940653681,1.44839181757885e-05
QTL AF,2 - 200,WT,20X,2,1,CV,large_neg,R,0.0355527172967945,0.00754599282974,Inf,4.71146979582002,2.45936552027511e-06
QTL AF,2 - 200,Chr,2X,2,1,CV,large_neg,R,0.0349428061608072,0.00754599282973774,Inf,4.63064396551006,3.64530220849217e-06
